filename,Food_Description,clean_description,manual_fix,manual_description,database_used,GTIN/UPC,Full_Ingredient_List,token_removed
b99cac134978ae0d8ea542149cb7.jpeg,"Mixed salad greens, raw, Tomatoes, raw, Cucumber, raw, Chickpeas, canned, drained, fat not added in cooking","{'salad', 'green', 'tomato', 'cucumber', 'chickpea'}",N,NA,NA,NA,"{'tomato', 'cucumber', 'chickpea'}",NA
9a618fee463990b5f1dae6693de2.jpeg,"Plantain, boiled, NS as to green or ripe, Cabbage salad or coleslaw, made with coleslaw dressing","{'salad', 'green', 'plantain', 'cabbage', 'coleslaw'}",N,NA,NA,NA,"{'salad', 'plantain', 'coleslaw'}",NA
79ef257b496aa5f09ea78bd1cbb3.jpeg,"Quinoa, fat not added in cooking, Cucumber, raw, Raspberries, red, raw, Mixed salad greens, raw, Apple, raw, Olive oil, Lemon juice, 100%, freshly squeezed, Mustard","{'salad', 'green', 'cucumber', 'olive', 'lemon', 'oil', 'raspberry', 'juice', 'mustard', 'apple', 'quinoa'}",N,NA,NA,NA,"{'cucumber', 'lemon', 'oil', 'raspberry', 'vinegar', 'water', 'salt', 'apple', 'quinoa'}",NA
d251fdd24f5f873646306e1b0df5.jpeg,"Fruit salad, fresh or raw,  excluding citrus fruits, no dressing","{'salad', 'fruit'}",N,NA,NA,NA,{'fruit'},NA
fec5789e44eaa252e73679ba5baa.jpeg,"Cabbage salad or coleslaw, made with coleslaw dressing, Sesame dressing, Chicken tenders or strips, breaded, from frozen, Croutons, Almonds, unsalted","{'salad', 'crouton', 'sesame', 'chicken', 'tender', 'strip', 'almond', 'cabbage', 'coleslaw'}",N,NA,NA,NA,"{'crouton', 'sesame', 'vinegar', 'sugar', 'oil', 'chicken', 'almond', 'cabbage'}",NA
cd96f1fa46c49a07ad0594ebee74.jpeg,"Mixed salad greens, raw, Romaine lettuce, raw, Chicken, NS as to part and cooking method, skin not eaten, Cucumber, raw, Tomatoes, raw, Croutons, Italian dressing, made with vinegar and oil","{'salad', 'crouton', 'green', 'tomato', 'cucumber', 'chicken', 'lettuce', 'oil', 'vinegar', 'romaine'}",N,NA,NA,NA,"{'crouton', 'tomato', 'cucumber', 'chicken', 'lettuce', 'oil', 'vinegar', 'cheese', 'onion', 'garlic', 'salt', 'lemon', 'basil'}",NA
11c72ba1414d9e37673c1eaf1a7b.jpeg,"Creamy dressing, milk, buttermilk, fluid, cultured, lowfat, salad dressing, mayonnaise, regular, cream, sour, cultured, vinegar, red wine, cheese, parmesan, hard, chives, raw, spices, pepper, black","{'salad', 'cheese', 'wine', 'parmesan', 'mayonnaise', 'buttermilk', 'pepper', 'milk', 'spice', 'cream', 'chive', 'vinegar'}",N,NA,NA,NA,"{ 'cheese', 'wine', 'oil', 'egg', 'buttermilk', 'pepper', 'milk', 'cream', 'chive', 'vinegar'}",NA
69623d5e4a248a33a4ebb961848c.jpeg,"Tuna salad, made with mayonnaise, Bread, whole wheat, Lettuce, arugula, raw, Onions, mature, raw, Pepper, sweet, red, raw, Cucumber pickles, dill, Cheese, Cheddar","{'salad', 'cheese', 'pickle', 'bread', 'mayonnaise', 'pepper', 'dill', 'onion', 'cucumber', 'wheat', 'lettuce', 'arugula', 'cheddar', 'tuna'}",N,NA,NA,NA,"{'salad', 'cheese', 'pickle', 'bread', 'mayonnaise', 'pepper', 'dill', 'onion', 'cucumber', 'wheat', 'lettuce', 'arugula', 'cheddar', 'tuna'}",NA
8eee66b646a0a15417125c21a400.jpeg,"Tuna salad, made with mayonnaise, Bread, whole wheat, Mustard, Lettuce, arugula, raw, Onions, mature, raw, Pepper, sweet, red, raw, Cucumber pickles, dill, Cheese, Cheddar, Egg, whole, cooked, NS as to cooking method","{'salad', 'cheese', 'pickle', 'bread', 'mayonnaise', 'egg', 'pepper', 'dill', 'onion', 'cucumber', 'wheat', 'lettuce', 'arugula', 'cheddar', 'mustard', 'tuna'}",N,NA,NA,NA,"{'cheese', 'pickle', 'flour', 'yeast', 'water', 'oil', 'egg', 'vinegar', 'salt', 'pepper', 'onion', 'lettuce', 'arugula', 'vinegar', 'tuna'}",NA
18dfa0f845a8a5199ef6652a8daf.jpeg,"Mixed salad greens, raw, Cheese, cottage, NFS, Pepper, sweet, green, raw, Tomatoes, raw, Cucumber, raw, Onions, mature, raw, Italian dressing, light","{'salad', 'cheese', 'pepper', 'green', 'tomato', 'cottage', 'cucumber', 'onion'}",N,NA,NA,NA,"{'cheese', 'pepper', 'tomato', 'cucumber', 'onion', 'garlic', 'oil', 'salt', 'lemon', 'vinegar', 'basil'}",NA
d1c6ea054dd0a7d3510ed12d329f.jpeg,"Mixed salad greens, raw, Sweet potato, baked, peel eaten, fat not added in cooking, Quinoa, fat not added in cooking, Cheese, Feta, Sugared pecans, sugar and egg white coating, Italian dressing, made with vinegar and oil","{'salad', 'cheese', 'pecan', 'egg', 'green', 'oil', 'sugar', 'potato', 'vinegar', 'quinoa'}",N,NA,NA,NA,"{'cheese', 'pecan', 'egg', 'oil', 'sugar', 'potato', 'vinegar', 'quinoa'}",NA
af378557402d81aa214e335584da.jpeg,"Mozzarella sticks, breaded, baked, or fried, salad dressing, mayonnaise, regular, cream, sour, cultured, cheese, mozzarella, low sodium, cheese, parmesan, hard, onions, raw, sugars, granulated, spices, garlic powder, salt, table","{'salad', 'cheese', 'parmesan', 'mayonnaise', 'salt', 'garlic', 'onion', 'mozzarella', 'spice', 'sugar', 'cream', 'stick'}",N,NA,NA,NA,"{'cheese', 'vinegar', 'egg', 'salt', 'garlic', 'onion', 'sugar', 'cream'}",NA
eeb705c240f1a7757ae242fbd8b7.jpeg,"Lettuce, arugula, raw, Lettuce, Boston, raw, Mixed salad greens, raw, Mixed salad greens, raw, Mixed salad greens, raw, Chicken, NS as to part and cooking method, skin not eaten, Cheese, Parmesan, dry grated, Tomatoes, raw, Italian dressing, made with vinegar and oil","{'salad', 'cheese', 'parmesan', 'green', 'tomato', 'chicken', 'lettuce', 'arugula', 'oil', 'vinegar'}",N,NA,NA,NA,"{'cheese', 'tomato', 'lettuce', 'arugula', 'oil', 'vinegar', 'onion', 'garlic', 'oil', 'salt,'lemon', 'vinegar', 'oregano', 'mustard', 'basil'}",NA
48af88c64de090f99a7cc57c7bf7.jpeg,"Potato chips, ruffled, plain, potatoes, raw, skin, oil, olive, salad or cooking, cheese, parmesan, hard, oil, olive, salad or cooking, salt, table, spices, pepper, black","{'salad', 'cheese', 'parmesan', 'chip', 'salt', 'pepper', 'olive', 'oil', 'spice', 'potato'}",N,NA,NA,NA,"{'cheese', 'chip', 'salt', 'pepper', 'oil', 'potato'}",NA
801559db4a6896b7ccce885b8d19.jpeg,"Tortilla chips, nacho cheese flavor (Doritos), corn, sweet, white, raw, oil, olive, salad or cooking, lime juice, raw, spices, cumin seed, spices, chili powder, salt, table","{'salad', 'cheese', 'lime', 'cumin', 'chip', 'nacho', 'chili', 'salt', 'seed', 'olive', 'oil', 'spice', 'tortilla', 'juice', 'corn', 'doritos'}",N,NA,NA,NA,"{'cheese', 'lime', 'cumin', 'nacho', 'chili', 'salt', 'oil', 'flour', 'oil, 'corn'}",NA
0b90e149404986da7d5930438421.jpeg,"Mixed salad greens, raw, Cheese, Cheddar, Chicken, NS as to part and cooking method, skin not eaten, Cucumber, raw, Tomatoes, raw, Creamy dressing","{'salad', 'cheese', 'green', 'tomato', 'cucumber', 'chicken', 'cheddar'}",N,NA,NA,NA,"{'cheese', 'tomato', 'cucumber', 'chicken', 'buttermilk', 'cream', 'vinegar', oil', 'sugar'}",NA
7fc0037c440798f7cf6b54ee9750.jpeg,"Brussels sprouts, cooked, from fresh, fat not added in cooking, Cheese, Parmesan, dry grated, Mixed salad greens, raw, Carrots, raw, Tomatoes, raw, Onions, mature, raw, Italian dressing, made with vinegar and oil, Chicken breast, baked, broiled, or roasted, skin not eaten, from raw","{'salad', 'cheese', 'carrot', 'parmesan', 'green', 'tomato', 'onion', 'chicken', 'oil', 'vinegar', 'sprout'}",N,NA,NA,NA,"{'cheese', 'carrot', 'tomato', 'onion', 'chicken', 'oil', 'vinegar', 'brussel sprout', 'garlic', 'salt', 'lemon' ,'pepper', 'oregano', 'basil'}",NA
71c42a2149cfb00a636b805e0319.jpeg,"Mixed salad greens, raw, Cheese, Cheddar, Carrots, raw, Chickpeas, dry, cooked, NS as to fat added in cooking, Cucumber, raw, Honey mustard dressing","{'salad', 'cheese', 'carrot', 'green', 'cucumber', 'honey', 'chickpea', 'cheddar', 'mustard'}",N,NA,NA,NA,"{'cheese', 'carrot', 'cucumber', 'honey', 'chickpea', 'water', 'vinegar', 'salt'}",NA
715afee04509975c9b1267901a39.jpeg,"Romaine lettuce, raw, Cheese, NFS, Broccoli, raw, Cabbage, red, raw, Carrots, raw, Onions, mature, raw, Croutons, Salad dressing, NFS, for salads, Chicken nuggets, from frozen","{'salad', 'cheese', 'carrot', 'crouton', 'onion', 'chicken', 'lettuce', 'broccoli', 'cabbage', 'nugget', 'romaine'}",N,NA,NA,NA,"{'cheese', 'carrot', 'crouton', 'onion', 'chicken', 'lettuce', 'broccoli', 'cabbage',}",NA
d301d6a74c0b91d102af784445a7.jpeg,"Garlic bread, from frozen, butter, without salt, salad dressing, mayonnaise, regular, spices, garlic powder, salt, table, spices, pepper, black, spices, rosemary, dried, cheese, parmesan, hard","{'salad', 'cheese', 'butter', 'parmesan', 'rosemary', 'bread', 'mayonnaise', 'salt', 'pepper', 'garlic', 'spice'}",N,NA,NA,NA,"{'cheese', 'butter', 'rosemary', 'yeast', 'flour', 'oil', 'water', salt', 'vinegar', 'egg', 'salt', 'pepper', 'garlic'}",NA
67fbb84d4eab89c302e4f8331220.jpeg,"Pasta with tomato-based sauce, home recipe, Bean salad, yellow and/or green string beans, Tomatoes, raw, Avocado, raw, Water, tap, Cheese, Parmesan, dry grated","{'salad', 'cheese', 'avocado', 'bean', 'pasta', 'parmesan', 'green', 'tomato'}",N,NA,NA,NA,"{'cheese', 'avocado', 'bean', 'pasta', 'tomato', 'water'}",NA
8824631448b281d8f9882f21d659.jpeg,"Mixed salad greens, raw, Mixed salad greens, raw, Pepper, sweet, green, raw, Carrots, raw, Mushrooms, raw, Radish, raw, Italian dressing, light","{'salad', 'carrot', 'mushroom', 'pepper', 'radish', 'green'}",N,NA,NA,NA,"{'carrot', 'mushroom', 'pepper', 'radish', 'cheese', 'onion', 'garlic', 'oil', 'salt,'lemon', 'vinegar', 'oregano', 'mustard', 'basil'}",NA
19ebd8824724b5aa548d9a4e8b91.jpeg,"Chicken or turkey salad, made with mayonnaise, Carrots, raw, Crackers, multigrain","{'salad', 'carrot', 'mayonnaise', 'turkey', 'chicken', 'cracker'}",N,NA,NA,NA,"{'carrot', 'oil', 'egg', 'vinegar', 'chicken', 'cracker'}",NA
297c009b49dbb72614a21e53bbe0.jpeg,"Mixed salad greens, raw, Carrots, raw, Pepper, sweet, green, raw, Onions, mature, raw, Parsley, raw, Mayonnaise-type salad dressing","{'salad', 'carrot', 'mayonnaise', 'pepper', 'green', 'onion', 'parsley'}",N,NA,NA,NA,"{'carrot', 'egg', 'vinegar', 'pepper', 'onion', 'parsley'}",NA
a2668d594cf4b979202bffd121ea.jpeg,"Mixed salad greens, raw, Carrots, raw, Radish, raw, Onions, mature, raw, Cucumber, raw, Falafel, Italian dressing, made with vinegar and oil","{'salad', 'carrot', 'falafel', 'radish', 'green', 'onion', 'cucumber', 'oil', 'vinegar'}",N,NA,NA,NA,"{'carrot', 'chickpea', 'herb', 'cheese', 'garlic', 'salt', 'lemon', 'basil', 'radish', 'onion', 'cucumber', 'oil', 'vinegar'}",NA
7d03855347eeb3982cd42adc508f.jpeg,"Romaine lettuce, raw, Croutons, Pepper, sweet, green, raw, Carrots, raw, Tomatoes, raw, Mixed salad greens, raw, Egg, whole, boiled or poached, Red kidney beans, canned, drained, fat not added in cooking, Sesame dressing, Water, tap","{'salad', 'carrot', 'crouton', 'bean', 'egg', 'pepper', 'sesame', 'green', 'tomato', 'lettuce', 'romaine'}",N,NA,NA,NA,"{'carrot', 'crouton', 'bean', 'egg', 'pepper', 'sesame', 'tomato', 'lettuce'}",NA
ba66c7344fdb8142400073ac7e3f.jpeg,"Squash, summer, yellow or green, cooked, from fresh, made with oil, Mixed salad greens, raw, Radish, raw, Olives, black, Olive oil, Pork roast, loin, cooked, lean only eaten, Butter, stick, salted, Peas, green, cooked, from frozen, fat not added in cooking","{'salad', 'butter', 'radish', 'green', 'pea', 'olive', 'oil', 'squash', 'pork', 'stick', 'roast'}",N,NA,NA,NA,"{'butter', 'radish', 'pea', 'oil', 'squash', 'pork'}",NA
79ae83f24f2393e387ca7fc35a52.jpeg,"Almond butter, nuts, almonds, oil, olive, salad or cooking","{'salad', 'butter', 'olive', 'oil', 'almond', 'nut'}",N,NA,NA,NA,"{'butter', 'oil', 'almond'}",NA
ec26c62f415d91df97d25630f3fb.jpeg,"Bread, white, Mayonnaise, regular, Chicken or turkey salad, made with mayonnaise, Lettuce, raw, Tomatoes, raw, Apple, raw, Cookie, butter or sugar","{'salad', 'butter', 'cookie', 'bread', 'mayonnaise', 'tomato', 'turkey', 'chicken', 'lettuce', 'sugar', 'apple'}",N,NA,NA,NA,"{'butter', 'cookie', 'oil', 'vinegar', 'egg', 'yeast', 'water', 'flour', 'tomato', 'chicken', 'lettuce', 'sugar', 'apple'}",NA
fce022324e898cc15bb873ef4568.jpeg,"Mixed salad greens, raw, Romaine lettuce, raw, Egg, whole, boiled or poached, Salad dressing, fat free, NFS, Bread stuffing, Olive oil, Alfalfa sprouts, raw","{'salad', 'bread', 'egg', 'stuffing', 'green', 'alfalfa', 'olive', 'lettuce', 'oil', 'romaine', 'sprout'}",N,NA,NA,NA,"{'egg', 'stuffing', 'alfalfa', 'olive', 'lettuce', 'oil'}",NA
95d6723a457fae8d3bc52b29ae2c.jpeg,"Lettuce, arugula, raw, Mixed salad greens, raw, Spinach, raw, Creamy dressing, Meat loaf made with beef","{'salad', 'beef', 'green', 'meat', 'lettuce', 'arugula', 'spinach'}",N,NA,NA,NA,"{'beef', 'lettuce', 'arugula', 'spinach', 'buttermilk', 'vinegar', 'oil', 'sugar'}",NA
526c1601439aaa91bdd2cc3ab9b2.jpeg,"Tuna salad, made with mayonnaise, Bread, whole grain white, Mustard, Avocado, raw, Cucumber, raw, Tomatoes, raw, Tangerine, raw","{'salad', 'avocado', 'bread', 'mayonnaise', 'tomato', 'cucumber', 'tangerine', 'mustard', 'tuna'}",N,NA,NA,NA,"{'avocado', 'flour', 'yeast', 'water', 'egg', oil', 'vinegar', 'tomato', 'cucumber', 'tangerine', 'salt', 'tumeric', 'paprika', 'garlic', 'tuna'}",NA
842b91414136be111bf90fe0d6ca.jpeg,"Cookie, fruit-filled bar, dates, deglet noor, blueberries, raw, strawberries, raw, water, bottled, generic, oil, olive, salad or cooking, applesauce, canned, unsweetened, without added ascorbic acid (includes usda commodity), honey, oats, wheat flour, white, all-purpose, unenriched, leavening agents, baking powder, double-acting, sodium aluminum sulfate","{'salad', 'applesauce', 'cookie', 'oat', 'agent', 'flour', 'honey', 'olive', 'wheat', 'oil', 'blueberry', 'strawberry', 'date'}",N,NA,NA,NA,"{'applesauce', 'flour', 'sugar', 'egg', 'milk', 'oat', 'flour', 'honey', 'oil', 'blueberry', 'strawberry', 'date'}",NA
20a521e346ccba6eeafbe7544719.jpeg,"Wine, table, rose","{'rose', 'wine'}",N,NA,NA,NA,"{'rose', 'wine'}",NA
28f7dacc481d94dee68895a2c50a.jpeg,"Roll, white, soft",{'roll'},N,NA,NA,NA,"{'flour', 'water', 'salt'}",NA
b86653ce47838240e7ab1558c6a6.jpeg,"Pasta, cooked, Spaghetti sauce, Meatball, meatless, Roll, white, soft","{'roll', 'meatball', 'pasta', 'spaghetti'}",N,NA,NA,NA,"{'flour', 'egg', 'yeast', 'salt', 'water', 'meatball', 'pasta', 'tomato', 'galic', 'herb'}",NA
0812cc01486483294955ec3d384c.jpeg,"Vegetarian burger or patty, meatless, no bun, Roll, white, hamburger bun, Tomato catsup, Mustard, Potato, french fries, from frozen, baked, Strawberries, raw, Creamy dressing","{'roll', 'hamburger', 'burger', 'tomato', 'fry', 'catsup', 'bun', 'potato', 'mustard', 'strawberry'}",N,NA,NA,NA,"{'flour', 'water', 'yeast', 'egg', 'salt', 'tomato', 'vinegar', 'sugar', 'potato', 'strawberry'}",NA
9fe888724181a43e8e46aa7981b8.jpeg,"Roll, white, hamburger bun, Cheese, Cheddar, Tomatoes, raw, Romaine lettuce, raw, Tomato catsup","{'roll', 'cheese', 'hamburger', 'tomato', 'lettuce', 'catsup', 'bun', 'cheddar', 'romaine'}",N,NA,NA,NA,"{'flour', 'water', 'oil', 'yeast', 'egg', 'cheese', 'tomato', 'lettuce', 'vinegar', 'onion', 'lettuce'}",NA
d088a2dc4b11b3b8b125fbcca2f1.jpeg,"Roll, sweet, cinnamon bun, frosted, butter, without salt, sugars, granulated, spices, cinnamon, ground","{'roll', 'butter', 'salt', 'spice', 'sugar', 'bun', 'cinnamon'}",N,NA,NA,NA,"{'flour', 'water', yeast', 'butter', 'salt', 'sugar', 'cinnamon'}",NA
f3e2d8314d33b3a61cd464525191.jpeg,"Roll, sweet, no frosting, Egg omelet or scrambled egg, made with butter, Cheese, Mexican blend","{'roll', 'butter', 'cheese', 'frosting', 'egg', 'omelet'}",N,NA,NA,NA,"{'flour', 'milk', 'yeast' 'butter', 'cheese', 'egg'}",NA
1f55c15542ddb3ce2a82dfaeae06.jpeg,"Egg, whole, fried with butter, Roll, white, hamburger bun, Cheese, American, Ham, prepackaged or deli, luncheon meat","{'roll', 'butter', 'cheese', 'egg', 'hamburger', 'meat', 'bun', 'ham'}",N,NA,NA,NA,"{'flour', 'water', 'yeast', 'oil', 'egg',  'butter', 'cheese', 'ham'}",NA
c2b528c4492bbad69063e953aeeb.jpeg,"Rice, wild, 100%, cooked, fat not added in cooking",{'rice'},N,NA,NA,NA,{'rice'},NA
1e6e79a44685bdedcce0b50d8d7c.jpeg,"Rice, white, cooked, fat not added in cooking",{'rice'},N,NA,NA,NA,{'rice'},NA
7c65f5fa452db61f428d07fac80c.jpeg,"Rice, white, cooked, fat not added in cooking, Seaweed, dried, Radishes, pickled, Hawaiian style, Water, tap","{'rice', 'radish', 'seaweed'}",N,NA,NA,NA,"{'rice', 'radish', 'seaweed'}",NA
675fdaa0489681609ce8b6886441.jpeg,Rice cake,"{'rice', 'cake'}",N,NA,NA,NA,"{'flour', 'water'}",NA
48ecf8ed4bf0b7bbb69dc7590644.jpeg,"Red beans and rice, Tomatoes, raw","{'rice', 'bean', 'tomato'}",N,NA,NA,NA,"{'rice', 'bean', 'tomato'}",NA
c29aae8f4a569176be7ac1e9b427.jpeg,"Spanish rice, fat added in cooking, Black, brown, or Bayo beans, dry, cooked, fat not added in cooking, Pork roast, loin, cooked, lean only eaten","{'rice', 'bean', 'pork', 'roast'}",N,NA,NA,NA,"{'rice', 'bean', 'pork'}",NA
73294ac14df3af6df7f62f1c390c.jpeg,"Raspberries, raw, NS as to color",{'raspberry'},N,NA,NA,NA,{'raspberry'},NA
5de36493401cb0ee08aafa1f1320.jpeg,"Raspberries, raw, NS as to color",{'raspberry'},N,NA,NA,NA,{'raspberry'},NA
eb640eb54bb6bc7d25d47c75a4e8.jpeg,"Raspberries, raw, NS as to color",{'raspberry'},N,NA,NA,NA,{'raspberry'},NA
c960db4f4bd6a2f593673c1bbe5e.jpeg,"Raspberries, raw, NS as to color",{'raspberry'},N,NA,NA,NA,{'raspberry'},NA
6281339c46bbb6f7123dac9deff7.jpeg,"Oatmeal, regular or quick, made with milk, fat not added in cooking, Raspberries, raw, NS as to color","{'raspberry', 'oatmeal', 'milk'}",N,NA,NA,NA,"{'raspberry', 'oatmeal', 'milk'}",NA
869448c14e4088d69fbcaedcdcd2.jpeg,"Tofu, Rapeseed oil, Maple syrup, Tomato chili sauce, Soy sauce, reduced sodium, Vinegar, cider, Garlic, cooked, Ginger, raw, Onions, cooked, from fresh, fat not added in cooking, Peppers, red, cooked, fat not added in cooking, Onions, green, cooked, from fresh, fat not added in cooking, Parsley, raw, Sesame seeds","{'rapeseed', 'tofu', 'ginger', 'chili', 'pepper', 'cider', 'garlic', 'tomato', 'green', 'onion', 'sesame', 'seed', 'oil', 'soy', 'syrup', 'parsley', 'vinegar'}",N,NA,NA,NA,"{'rapeseed', 'tofu', 'ginger', 'chili', 'pepper', 'cider', 'garlic', 'tomato', 'onion', 'sesame', 'oil', 'parsley', 'vinegar'}",NA
51344d684f45aec0e1e8ea6750d4.jpeg,"Onions, mature, raw, Soy sauce, reduced sodium, Vinegar, Rapeseed oil, Shrimp, cooked, NS as to cooking method","{'rapeseed', 'shrimp', 'onion', 'oil', 'soy', 'vinegar'}",N,NA,NA,NA,"{'rapeseed', 'shrimp', 'onion', 'oil', 'vinegar'}",NA
c92f919a44989719c66bfe400ae3.jpeg,"Rapeseed oil, Onions, cooked, from fresh, fat not added in cooking, Lentils, dry, cooked, fat not added in cooking, Potato, boiled, from fresh, peel not eaten, fat not added in cooking, Vinegar, balsamic, Paprika, Onion powder, Garlic powder, Pepper, black, Salt, table, Peppers, red, cooked, fat not added in cooking, Spinach, cooked, from fresh, fat not added in cooking","{'rapeseed', 'salt', 'lentil', 'pepper', 'garlic', 'onion', 'oil', 'paprika', 'potato', 'spinach', 'vinegar'}",N,NA,NA,NA,"{'rapeseed', 'salt', 'lentil', 'pepper', 'garlic', 'onion', 'oil', 'paprika', 'potato', 'spinach', 'vinegar'}",NA
fec89c2b4dfb9dcf32319acec6b8.jpeg,"Banana, raw, Squash, summer, yellow or green, cooked, from fresh, fat not added in cooking, Walnuts, Flour, white, all-purpose, Flour, white, all-purpose, Egg, whole, boiled or poached, Rapeseed oil, Baking soda, Baking powder, Sugar, NFS","{'rapeseed', 'egg', 'walnut', 'banana', 'green', 'flour', 'oil', 'soda', 'squash', 'sugar'}",N,NA,NA,NA,"{'rapeseed', 'egg', 'walnut', 'banana', 'flour', 'oil', 'soda', 'squash', 'sugar'}",NA
3976f3d241238c8b236123205927.jpeg,"Broccoli, cooked, from fresh, fat not added in cooking, Rice, white, cooked, fat not added in cooking, Rice, brown, cooked, fat not added in cooking, Tomatoes, cooked, from fresh, NS as to method, Egg omelet or scrambled egg, made with oil, Rapeseed oil","{'rapeseed', 'egg', 'omelet', 'tomato', 'oil', 'broccoli', 'rice'}",N,NA,NA,NA,"{'rapeseed', 'egg', 'tomato', 'oil', 'broccoli', 'rice'}",NA
758b3d65462db52a2b8e383bc894.jpeg,"Rapeseed oil, Garlic, cooked, Onions, cooked, from fresh, fat not added in cooking, Spaghetti sauce, reduced sodium, Cream, heavy, Milk, reduced fat (2%), Sugar, white, granulated or lump, Cheese, NFS, Rice, white, cooked, fat not added in cooking, Rice, wild, 100%, cooked, fat not added in cooking","{'rapeseed', 'cheese', 'garlic', 'onion', 'spaghetti', 'milk', 'oil', 'sugar', 'cream', 'rice'}",N,NA,NA,NA,"{'rapeseed', 'cheese', 'garlic', 'onion', 'spaghetti', 'milk', 'oil', 'sugar', 'cream', 'rice'}",NA
