filename,Food_Description,top1,food_count,Occ_Name,clean_description,clean_im2r,F1_score
7be28c23447e9a1e1645ef07626b.jpeg,"Corn, yellow, cooked, from fresh, made with butter",Macaroni or noodles with cheese,1,Dinner,"{'corn', 'butter'}","{'macaroni', 'cheese', 'noodle'}",0.0
83cb50f840e4ae1b54eab580e6a4.jpeg,"Rice, brown, cooked, fat not added in cooking, Pork, NS as to cut, cooked, lean only eaten, Garlic, cooked, Onions, cooked, from fresh, made with oil, Peppers, hot, cooked, from fresh, fat added in cooking, NS as to type of fat, Cilantro, raw","Pork roast, Spanish rice, Black",6,Dinner,"{'pork', 'onion', 'cilantro', 'oil', 'pepper', 'rice', 'garlic'}","{'pork', 'roast', 'rice'}",0.4
3a4dde2a4241bf7e1f5dc7915abf.jpeg,"Egg, whole, fried with cooking spray, Waffle, plain","Nutritional powder mix, Chocolate, Oatmeal, Maple syrup",2,Breakfast,"{'waffle', 'egg'}","{'oatmeal', 'chocolate', 'syrup'}",0.0
0a62d01f489fbbe6e2ec5ff8cd11.jpeg,"Coffee, Latte, nonfat, flavored","Cereal, Almond milk",1,Breakfast,"{'coffee', 'latte'}","{'milk', 'cereal', 'almond'}",0.0
de3d8413409b9145e333180e0f39.jpeg,"Apple, raw","Turkey or chicken sausage, Maple syrup, French toast",1,Breakfast,{'apple'},"{'chicken', 'sausage', 'syrup', 'turkey'}",0.0
d462a4314fd8b44f1013c7d43dc9.jpeg,"Apple, raw, Cornbread, prepared from mix","Ham, Croissant",2,Snack,"{'cornbread', 'apple'}","{'ham', 'croissant'}",0.0
e6d0528f45d882ea6ab222767ed1.jpeg,"Mixed salad greens, raw, Spinach, raw, Rice, brown, cooked, fat not added in cooking, Rice, white, cooked, fat not added in cooking, Carrots, cooked, from fresh, fat not added in cooking, Onions, cooked, from fresh, fat not added in cooking, Tofu, Chickpeas, canned, drained, fat not added in cooking, Hot pepper sauce, Mushrooms, cooked, from fresh, fat not added in cooking, Garlic, cooked","Chard, Chili con carne with beans, Olive oil, Tomatoes, Cheese, Lime juice, Onions, Chicken breast",11,Lunch,"{'onion', 'tofu', 'mushroom', 'spinach', 'chickpea', 'carrot', 'pepper', 'rice', 'salad', 'garlic', 'green'}","{'olive', 'juice', 'bean', 'onion', 'cheese', 'chicken', 'oil', 'tomato', 'chili', 'lime'}",0.09523809523809525
6988542549aaa51c6ff810f7982a.jpeg,"Corn soup, cream of, prepared with milk","Chicken breast, Corn, White beans, Red kidney beans, Peppers, Onions, Chicken or turkey broth, Garlic",1,Dinner,"{'cream', 'milk', 'soup', 'corn'}","{'bean', 'onion', 'chicken', 'broth', 'pepper', 'corn', 'garlic', 'turkey'}",0.16666666666666666
15800537478e8233e2ea5aa150d5.jpeg,"Fish stick, patty or nugget from restaurant, home, or other place, Brussels sprouts, cooked, from fresh, made with oil, Carrots, cooked, from fresh, made with oil, Frankfurter or hot dog, meat and poultry, Onions, cooked, from fresh, fat not added in cooking, Squash, summer, yellow or green, cooked, from fresh, made with butter","Bratwurst, Shrimp, Jambalaya with meat and rice",6,Dinner,"{'frankfurter', 'squash', 'onion', 'stick', 'butter', 'meat', 'oil', 'carrot', 'sprout', 'fish', 'green'}","{'bratwurst', 'jambalaya', 'meat', 'rice', 'shrimp'}",0.12500000000000003
2b2ee02a470c880de36f40630d68.jpeg,"Banana, raw","Pork, Garlic bread, Grapes, Peas",1,Dinner,{'banana'},"{'pork', 'grape', 'garlic', 'pea', 'bread'}",0.0
0fb59c434935bdeaf4b483f51823.jpeg,"Coffee, brewed, Coffee creamer, liquid, flavored","Almond milk, Iced Coffee",2,Breakfast,{'coffee'},"{'coffee', 'milk', 'almond'}",0.5
14a55d6140e59e4f1736061e5a0b.jpeg,"Cereal (Kellogg's Frosted Mini-Wheats), Milk, low fat (1%)","Muffin, Honey, Peanut butter",2,Breakfast,"{'kellogg', 'milk', 'cereal', 'wheat'}","{'honey', 'peanut', 'butter', 'muffin'}",0.0
759c09be4dd79bdb0f62484b59d8.jpeg,"Butter, stick, unsalted, Egg, whole, boiled or poached, Flour, white, all-purpose, Sugar, white, granulated or lump, Milk, evaporated, whole, Water, tap, Cake, sponge, without icing or filling, Flour, white, all-purpose, Sugar, white, granulated or lump, Lard, Water, tap, Beans, dry, cooked, NS as to type, fat not added in cooking","Ice cream, Topping",12,Snack,"{'icing', 'bean', 'milk', 'lard', 'flour', 'stick', 'sugar', 'butter', 'egg', 'cake'}","{'ice', 'cream'}",0.0
72de1ec640cfa85bdbad0b344b7e.jpeg,"Noodles, cooked, Beef, pot roast, braised or boiled, lean and fat eaten, Carrots, cooked, from fresh, fat not added in cooking, Onions, cooked, from fresh, fat not added in cooking, Celery, cooked, fat not added in cooking, Cucumber pickles, dill, Wine, table, red, Honey mustard dip, Bay leaf, Flour, white, all-purpose, Pepper, black","Soup, Meat loaf made with beef, Peas and carrots",11,Lunch,"{'cucumber', 'onion', 'flour', 'beef', 'roast', 'mustard', 'dill', 'carrot', 'celery', 'pepper', 'honey', 'wine', 'pickle', 'noodle'}","{'beef', 'soup', 'meat', 'carrot', 'pea'}",0.21052631578947364
9d2b19b94ae7bc9a8654216da0af.jpeg,"Apple, raw",Apple cider,1,Snack,{'apple'},"{'cider', 'apple'}",0.6666666666666666
e0b2d1d447c485271fabc939d4ac.jpeg,"Grapes, raw, NS as to type","Fruit salad, Yogurt",1,Dinner,{'grape'},"{'yogurt', 'salad'}",0.0
d301d6a74c0b91d102af784445a7.jpeg,"Garlic bread, from frozen, butter, without salt, salad dressing, mayonnaise, regular, spices, garlic powder, salt, table, spices, pepper, black, spices, rosemary, dried, cheese, parmesan, hard","Corn, Cornmeal mush, Tomatoes, Cheese, Italian sausage",1,Dinner,"{'spice', 'mayonnaise', 'rosemary', 'salt', 'cheese', 'butter', 'pepper', 'salad', 'garlic', 'bread', 'parmesan'}","{'cornmeal', 'cheese', 'tomato', 'corn', 'sausage'}",0.12500000000000003
281b75304d3ba2b6e4c39339ad5d.jpeg,"Pumpkin, cooked, from fresh, fat not added in cooking, Squash, winter type, baked, no fat or sugar added in cooking, Onions, cooked, from fresh, fat not added in cooking, Carrots, cooked, from fresh, fat not added in cooking, Potato, boiled, from fresh, peel not eaten, fat not added in cooking, Celery, cooked, fat not added in cooking, Garlic, cooked, Beef, broth, bouillon, or consomme, Water, tap","Chicken or turkey broth, Spinach, Cabbage, Soybean curd, Pasta",9,Dinner,"{'squash', 'onion', 'consomme', 'beef', 'sugar', 'pumpkin', 'carrot', 'broth', 'celery', 'potato', 'garlic'}","{'pasta', 'spinach', 'soybean', 'chicken', 'cabbage', 'broth', 'turkey'}",0.1111111111111111
0033c3304cdd98508a4afd6c7eaa.jpeg,"Yogurt, Greek, nonfat milk, plain, Cereal, granola, Flax seeds, Pumpkin seeds, unsalted","Burrito with beans and rice, Sour cream, Salsa",4,Breakfast,"{'yogurt', 'milk', 'cereal', 'granola', 'seed', 'pumpkin', 'flax'}","{'cream', 'bean', 'burrito', 'rice', 'salsa'}",0.0
d01658314b5e8a93ed3d5c0eb742.jpeg,"Garlic bread, from fast food / restaurant","Corn, Cornmeal mush, Tomatoes, Cheese, Italian sausage",1,Breakfast,"{'garlic', 'bread'}","{'cornmeal', 'cheese', 'tomato', 'corn', 'sausage'}",0.0
ca9ddd47444b850b3827f33c6d4b.jpeg,"Coffee, Latte, nonfat",Applesauce,1,Breakfast,"{'coffee', 'latte'}",{'applesauce'},0.0
8667b0b7472fa75263945c416c33.jpeg,"Soup, mostly noodles, Egg, whole, boiled or poached, Lettuce, Boston, raw, Mixed salad greens, raw","Chicken breast, Corn, White beans, Red kidney beans, Peppers, Onions, Chicken or turkey broth, Garlic",4,Lunch,"{'lettuce', 'soup', 'egg', 'green', 'salad', 'noodle'}","{'bean', 'onion', 'chicken', 'broth', 'pepper', 'corn', 'garlic', 'turkey'}",0.0
a55b697843f9b04b2ff88d17c749.jpeg,"Apple, raw","Banana, Yogurt, Raspberries, Honey",1,Snack,{'apple'},"{'banana', 'yogurt', 'raspberry', 'honey'}",0.0
8fcf9ffe4e9a9112c3434a168ff3.jpeg,"Bread, pita, Falafel, Yogurt, Greek, nonfat milk, plain, Tahini, Lemon juice, 100%, freshly squeezed, Tomatoes, raw","Oregano, Vegetable broth, Vinegar, Black, Cheese, Peppers, Chili powder, Tomatoes, Onions, Salt, Yogurt, Cumin seed, Pepper, Coriander seed, Garlic",6,Dinner,"{'yogurt', 'juice', 'lemon', 'milk', 'falafel', 'pita', 'tomato', 'tahini', 'bread'}","{'yogurt', 'coriander', 'onion', 'salt', 'cheese', 'oregano', 'seed', 'cumin', 'vinegar', 'broth', 'pepper', 'tomato', 'chili', 'garlic', 'vegetable'}",0.16666666666666669
f0fa8c1a4800ab82b7e84a717e0e.jpeg,"Kiwi fruit, raw","Banana, Yogurt, Raspberries, Honey",1,Dinner,{'kiwi'},"{'banana', 'yogurt', 'raspberry', 'honey'}",0.0
ec8785984522b998833a07baad03.jpeg,"Squash, winter type, baked, no fat or sugar added in cooking, Sugar, brown, Butter, stick, unsalted, Honey, Cinnamon","Bread, Tangerine, Cheese",5,Dinner,"{'squash', 'cinnamon', 'stick', 'butter', 'sugar', 'honey'}","{'cheese', 'tangerine', 'bread'}",0.0
e075e3274dfeaadd0ad091f4bbc6.jpeg,"Bread, multigrain, Peanut butter",Garlic bread,2,Breakfast,"{'peanut', 'bread', 'butter'}","{'garlic', 'bread'}",0.4
e50b88f840e7930af40e1bd820d4.jpeg,"Tea, hot, leaf, green",Breakfast tart,1,Drink,"{'tea', 'green'}",set(),0.0
38029f5445a6af71ef4165c7f913.jpeg,"Coffee, brewed, Coffee creamer, liquid, flavored","Carbonated water, Cranberry juice",2,Drink,{'coffee'},"{'juice', 'cranberry'}",0.0
be0b775d4796b6e85d56e45ea339.jpeg,"Pork chop, fried, lean and fat eaten, Peppers, green, cooked, made with oil, Potato, scalloped, from fresh, Spinach, cooked, from fresh, fat not added in cooking","Lettuce, Soy sauce, Rice, Chicken breast, Pepper, Oyster-flavored sauce, Garlic",4,Lunch,"{'pork', 'spinach', 'oil', 'pepper', 'potato', 'green'}","{'lettuce', 'soy', 'chicken', 'pepper', 'rice', 'oyster', 'garlic'}",0.15384615384615383
0e20626949e895bdf365fa4b01b3.jpeg,"Chicken curry, Peppers, green, cooked, made with oil, Carrots, cooked, from fresh, made with oil, Rice, white, cooked, fat not added in cooking, Rice, brown, cooked, fat not added in cooking, Eggplant, cooked, made with oil","Sweet potato, Peas, Squash, Beef stew with potatoes and vegetables including carrots",6,Dinner,"{'curry', 'eggplant', 'chicken', 'oil', 'carrot', 'pepper', 'rice', 'green'}","{'squash', 'beef', 'carrot', 'potato', 'stew', 'pea', 'vegetable'}",0.13333333333333333
5dda93294c0f886de4b386b4d4f5.jpeg,"Oatmeal, instant, maple flavored, fat not added in cooking, Walnuts","Cereal (General Mills Cheerios Chocolate), Nutritional powder mix, Almond milk",2,Breakfast,"{'oatmeal', 'walnut'}","{'milk', 'cereal', 'cheerio', 'almond', 'mill', 'chocolate'}",0.0
408b3f8f4ad7acc4331f58885b4a.jpeg,"Tea, hot, leaf, green","Carbonated water, Cranberry juice",1,Drink,"{'tea', 'green'}","{'juice', 'cranberry'}",0.0
c86a905643609820b5f514b1b438.jpeg,"Rice, white, cooked, fat not added in cooking, Rice, brown, cooked, fat not added in cooking, Chickpeas, dry, cooked, made with oil, Garlic, cooked, Cheese, NFS, Vegetable oil, NFS, Yogurt, Greek, nonfat milk, plain, Tomatoes, cooked, from canned, NS as to method, Onions, cooked, from fresh, made with oil, Spinach, cooked, from fresh, made with oil","Black, Spanish rice, Salsa verde or salsa, Mushrooms, Salsa, Beef steak, Shrimp, Romaine lettuce",10,Lunch,"{'yogurt', 'milk', 'onion', 'spinach', 'cheese', 'chickpea', 'oil', 'tomato', 'rice', 'garlic', 'vegetable'}","{'lettuce', 'romaine', 'beef', 'rice', 'steak', 'salsa', 'mushroom', 'shrimp'}",0.10526315789473685
fc5e22ca444291adba89af415406.jpeg,"Chocolate, sweet or dark",Breakfast tart,1,Snack,{'chocolate'},set(),0.0
289419274fedb7858ce6e58138be.jpeg,"Milk chocolate candy, plain",Espresso coffee beans,1,Snack,"{'candy', 'milk', 'chocolate'}","{'coffee', 'espresso', 'bean'}",0.0
de42916c4bd3b5d492a28babe86e.jpeg,"Salmon, baked or broiled, made with oil, Sweet potato, baked, peel eaten, fat not added in cooking, Spinach, raw, Cheese, Feta, Italian dressing, made with vinegar and oil","Cucumber, Croutons, Tomatoes, Mixed salad greens, Chicken, Italian dressing, Romaine lettuce",5,Dinner,"{'salmon', 'spinach', 'cheese', 'oil', 'vinegar', 'potato'}","{'lettuce', 'cucumber', 'romaine', 'chicken', 'tomato', 'crouton', 'salad', 'green'}",0.0
79f5a57d41318f1737e107cc4077.jpeg,"Hot chocolate / Cocoa, made with dry mix and water, Cream, heavy","Chocolate syrup, Ice cream",2,Drink,"{'cream', 'chocolate', 'cocoa'}","{'ice', 'cream', 'chocolate', 'syrup'}",0.5714285714285715
a0c973904f90b44fe51983633110.jpeg,"Pancakes, plain, Butter, whipped, tub, salted, Maple syrup","Pork chop, Spinach, Potato, Peppers",3,Breakfast,"{'pancake', 'syrup', 'butter'}","{'potato', 'pork', 'spinach', 'pepper'}",0.0
30952a52432394a6373396664351.jpeg,"Tea, hot, leaf, black, Milk, whole","Cereal, Almond milk",2,Breakfast,"{'milk', 'tea'}","{'milk', 'cereal', 'almond'}",0.4
83279f664050934913af5a951a62.jpeg,"Tea, hot, leaf, black","Carbonated water, Cranberry juice",1,Drink,{'tea'},"{'juice', 'cranberry'}",0.0
de4ae67a4ddbaea1bf170fc1b4ef.jpeg,"Carrots, raw, Spinach and artichoke dip, Crackers, wheat, plain (Wheat Thins)","Nectarine, Tangerine, Tomatoes",3,Lunch,"{'artichoke', 'wheat', 'cracker', 'spinach', 'carrot'}","{'tangerine', 'tomato', 'nectarine'}",0.0
382346c8425ebe614f3ffa2a6478.jpeg,"Pomegranate, raw","Ice cream, Topping",1,Snack,{'pomegranate'},"{'ice', 'cream'}",0.0
20a521e346ccba6eeafbe7544719.jpeg,"Wine, table, rose","Cranberry juice drink, Carbonated water",1,Drink,"{'rose', 'wine'}","{'juice', 'cranberry'}",0.0
12ebe0674dd58cb4b4911068982e.jpeg,"Turkey, ground, Rice, white, cooked, fat not added in cooking, Peppers, red, cooked, fat not added in cooking, Onions, cooked, from fresh, fat not added in cooking, Olive oil, Chicken or turkey broth, bouillon, or consomme, Spaghetti sauce, Tomatoes, from fresh, broiled, Garlic, cooked, Cheese, Mexican blend","Chicken breast, Corn, White beans, Red kidney beans, Peppers, Onions, Chicken or turkey broth, Garlic",10,Dinner,"{'olive', 'onion', 'consomme', 'cheese', 'chicken', 'oil', 'spaghetti', 'broth', 'pepper', 'rice', 'tomato', 'garlic', 'turkey'}","{'bean', 'onion', 'chicken', 'broth', 'pepper', 'corn', 'garlic', 'turkey'}",0.5714285714285714
971bb4d84e1091ee3c6cbf942d53.jpeg,"Cookie, NFS, Horchata beverage, made with milk",Ice cream,2,Snack,"{'milk', 'cookie', 'horchata'}","{'ice', 'cream'}",0.0
6c2d16ef41feb060e041f2a389b9.jpeg,"Egg omelet or scrambled egg, made with butter","Turkey or chicken sausage, Maple syrup, French toast",1,Breakfast,"{'omelet', 'egg', 'butter'}","{'chicken', 'sausage', 'syrup', 'turkey'}",0.0
f95481ed486fbe211b56b6f36568.jpeg,"Rice, white, with tomatoes and/or tomato-based sauce, NS as to fat added in cooking, Pork steak or cutlet, NS as to cooking method, lean and fat eaten, Potato, boiled, from fresh, peel not eaten, fat not added in cooking, Egg, whole, boiled or poached, Soybean curd, Soy sauce, reduced sodium","Shrimp, Dumpling, Seaweed",6,Lunch,"{'pork', 'soy', 'soybean', 'egg', 'tomato', 'rice', 'potato', 'steak'}","{'seaweed', 'shrimp'}",0.0
5e6d952749318584325786c7b417.jpeg,"Persimmon, raw","Nectarine, Tangerine, Tomatoes",1,Breakfast,{'persimmon'},"{'tangerine', 'tomato', 'nectarine'}",0.0
8080c7004d028c4cff7194e392bd.jpeg,"Pasta with tomato-based sauce, meat, and added vegetables, home recipe, Pork, NS as to cut, breaded or floured, fried, lean only eaten, Mixed vegetables, cooked, from frozen, fat not added in cooking","Chicken curry, Tomato catsup, Vegetables, Yellow rice",3,Dinner,"{'pasta', 'pork', 'meat', 'tomato', 'vegetable'}","{'chicken', 'tomato', 'rice', 'catsup', 'vegetable', 'curry'}",0.3636363636363636
346b41ac4d019e47878ed63419e7.jpeg,"Pasta, whole grain, cooked, Chicken or turkey broth, without tomato, home recipe, Egg, whole, boiled or poached, Soy sauce, Carrots, cooked, from fresh, fat not added in cooking, Shrimp, coated, fried, made with oil","Ham, Rice noodles, Cucumber, Chicken breast, Sesame dressing",6,Lunch,"{'pasta', 'soy', 'chicken', 'carrot', 'egg', 'tomato', 'broth', 'oil', 'shrimp', 'turkey'}","{'cucumber', 'sesame', 'chicken', 'ham', 'rice', 'noodle'}",0.125
bb348155422995113eac7775b63e.jpeg,"Pizza with pepperoni, from restaurant or fast food,  medium crust, water, bottled, generic, wheat flours, bread, unenriched, sugars, granulated, wheat flours, bread, unenriched, salt, table, oil, olive, salad or cooking",Pizza with pepperoni,1,Dinner,"{'olive', 'pizza', 'pepperoni', 'wheat', 'flour', 'salt', 'sugar', 'oil', 'salad', 'bread'}","{'pizza', 'pepperoni'}",0.33333333333333337
8c8654d7401e8e0993e9a57bfe06.jpeg,"Muffin, English, Egg, whole, fried with oil",Persimmon,2,Breakfast,"{'oil', 'egg', 'muffin'}",{'persimmon'},0.0
dc0bb91b487981d2cb3e51238a03.jpeg,"Rice, white, cooked, fat not added in cooking, Salmon, baked or broiled, made with oil, Vegetable combination, including carrots, broccoli, and/or dark-green leafy; cooked, with soy-based sauce","Butter, Lettuce, Pork chop, Celery, Bread, Onions, Chickpeas, Pepper, Romaine lettuce, Italian dressing",3,Lunch,"{'soy', 'salmon', 'broccoli', 'carrot', 'oil', 'rice', 'vegetable', 'green'}","{'lettuce', 'pork', 'romaine', 'onion', 'butter', 'chickpea', 'celery', 'pepper', 'bread'}",0.0
bc323b8a4d2dbd22438c4cf7593a.jpeg,"Crackers, butter (Ritz), wheat flour, white, all-purpose, unenriched, salt, table, sugars, granulated, butter, without salt, milk, fluid, 1% fat, without added vitamin a and vitamin d","Chocolate, Cookie",1,Snack,"{'wheat', 'cracker', 'milk', 'flour', 'salt', 'butter', 'sugar', 'ritz'}","{'cookie', 'chocolate'}",0.0
a7eda9c244458724c1ff4230be75.jpeg,"Rice, white, cooked, fat not added in cooking, Chicken drumstick, grilled with sauce, skin eaten, Spinach, cooked, from fresh, fat not added in cooking, Corn, yellow, cooked, from canned, fat not added in cooking","Chicken leg, Chicken wing, Rice",4,Dinner,"{'spinach', 'chicken', 'drumstick', 'corn', 'rice'}","{'chicken', 'rice'}",0.5714285714285715
f505a5c24e2ebc8661e455185c41.jpeg,"Apple, raw","Chicken or turkey with teriyaki, Broccoli",1,Snack,{'apple'},"{'teriyaki', 'chicken', 'broccoli', 'turkey'}",0.0
99ef806c44a9901e2f57fc4210bc.jpeg,"Egg, whole, cooked, NS as to cooking method, Spinach, cooked, from fresh, made with oil","Sunflower seeds, Brussels sprouts, Tomatoes, Spinach, Cabbage, Avocado, Lemon juice",2,Breakfast,"{'oil', 'egg', 'spinach'}","{'juice', 'lemon', 'spinach', 'seed', 'avocado', 'sprout', 'cabbage', 'tomato'}",0.18181818181818182
7f39e8ff4e58b3949406a3a6c5d2.jpeg,"Grapes, raw, NS as to type","Tomatoes, Cheese, Roll, Romaine lettuce, Tomato catsup",1,Breakfast,{'grape'},"{'roll', 'lettuce', 'romaine', 'cheese', 'tomato', 'catsup'}",0.0
b7e2e82d4608b204e61a98e467d0.jpeg,"Coffee, brewed, Coffee creamer, liquid, flavored","Cereal, Almond milk",2,Breakfast,{'coffee'},"{'milk', 'cereal', 'almond'}",0.0
954a62aa4a578a6dd38dc2d936b7.jpeg,"Bread, white, Mayonnaise, regular, Ham, prepackaged or deli, luncheon meat, Romaine lettuce, raw, Cheese, Cheddar","Salad dressing, Bread stuffing, Olive oil, Alfalfa sprouts, Egg, Romaine lettuce, Mixed salad greens, Mayonnaise",5,Lunch,"{'lettuce', 'romaine', 'mayonnaise', 'cheese', 'meat', 'ham', 'cheddar', 'bread'}","{'olive', 'lettuce', 'romaine', 'mayonnaise', 'stuffing', 'alfalfa', 'oil', 'sprout', 'egg', 'salad', 'bread', 'green'}",0.4
e013761543b9b05d85f495a47455.jpeg,"Pumpkin seeds, salted",Trail mix with chocolate,1,Snack,"{'pumpkin', 'seed'}",{'chocolate'},0.0
c91b05c14848817c5f1d4cafe9c0.jpeg,"Bean and ham soup, home recipe, Turkey or chicken sausage","Chicken breast, Corn, White beans, Red kidney beans, Peppers, Onions, Chicken or turkey broth, Garlic",2,Dinner,"{'bean', 'soup', 'chicken', 'ham', 'sausage', 'turkey'}","{'bean', 'onion', 'chicken', 'broth', 'pepper', 'corn', 'garlic', 'turkey'}",0.42857142857142855
842b91414136be111bf90fe0d6ca.jpeg,"Cookie, fruit-filled bar, dates, deglet noor, blueberries, raw, strawberries, raw, water, bottled, generic, oil, olive, salad or cooking, applesauce, canned, unsweetened, without added ascorbic acid (includes usda commodity), honey, oats, wheat flour, white, all-purpose, unenriched, leavening agents, baking powder, double-acting, sodium aluminum sulfate","Peanut butter, Egg, Cheese, Muffin, Apple, Avocado",1,Snack,"{'olive', 'wheat', 'agent', 'cookie', 'flour', 'date', 'oil', 'oat', 'strawberry', 'honey', 'blueberry', 'salad', 'applesauce'}","{'apple', 'muffin', 'peanut', 'cheese', 'butter', 'avocado', 'egg'}",0.0
c68f1d714202b77df0a7aa4312c4.jpeg,"Oatmeal, regular or quick, made with water, fat not added in cooking, Maple syrup, Peach, cooked or canned, drained solids","Plantain, Cabbage salad or coleslaw",3,Breakfast,"{'oatmeal', 'peach', 'solid', 'syrup'}","{'plantain', 'cabbage', 'salad', 'coleslaw'}",0.0
